"","interval","steps","date"
"14344",1935,0,2012-10-09
"14345",1935,0,2012-10-10
"14346",1935,0,2012-10-11
"14347",1935,0,2012-10-12
"14348",1935,0,2012-10-13
"14349",1935,0,2012-10-14
"14350",1935,0,2012-10-15
"14351",1935,19,2012-10-16
"14352",1935,0,2012-10-17
"14353",1935,0,2012-10-18
"14354",1935,66,2012-10-19
"14355",1935,0,2012-10-20
"14356",1935,0,2012-10-21
"14357",1935,0,2012-10-22
"14358",1935,451,2012-10-23
"14359",1935,0,2012-10-24
"14360",1935,0,2012-10-25
"14361",1935,0,2012-10-26
"14362",1935,0,2012-10-27
"14363",1935,171,2012-10-28
"14364",1935,0,2012-10-29
"14365",1935,35,2012-10-30
"14366",1935,0,2012-10-31
"14367",1935,40.0188679245283,2012-11-01
"14368",1935,50,2012-11-02
"14369",1935,37,2012-11-03
"14370",1935,40.0188679245283,2012-11-04
"14371",1935,146,2012-11-05
"14372",1935,123,2012-11-06
"14373",1935,60,2012-11-07
"14374",1935,0,2012-11-08
"14375",1935,40.0188679245283,2012-11-09
"14376",1935,40.0188679245283,2012-11-10
"14377",1935,37,2012-11-11
"14378",1935,0,2012-11-12
"14379",1935,0,2012-11-13
"14380",1935,40.0188679245283,2012-11-14
"14381",1935,0,2012-11-15
"14382",1935,0,2012-11-16
"14383",1935,0,2012-11-17
"14384",1935,47,2012-11-18
"14385",1935,91,2012-11-19
"14386",1935,52,2012-11-20
"14387",1935,0,2012-11-21
"14388",1935,567,2012-11-22
"14389",1935,29,2012-11-23
"14390",1935,0,2012-11-24
"14391",1935,0,2012-11-25
"14392",1935,0,2012-11-26
"14393",1935,54,2012-11-27
"14394",1935,0,2012-11-28
"14395",1935,38,2012-11-29
"14396",1935,40.0188679245283,2012-11-30
"14397",1940,30.2075471698113,2012-10-01
"14398",1940,0,2012-10-02
"14399",1940,0,2012-10-03
"14400",1940,56,2012-10-04
"14401",1940,0,2012-10-05
"14402",1940,0,2012-10-06
"14403",1940,0,2012-10-07
"14404",1940,30.2075471698113,2012-10-08
"14405",1940,0,2012-10-09
"14406",1940,0,2012-10-10
"14407",1940,0,2012-10-11
"14408",1940,18,2012-10-12
"14409",1940,67,2012-10-13
"14410",1940,0,2012-10-14
"14411",1940,0,2012-10-15
"14412",1940,63,2012-10-16
"14413",1940,0,2012-10-17
"14414",1940,5,2012-10-18
"14415",1940,62,2012-10-19
"14416",1940,32,2012-10-20
"14417",1940,0,2012-10-21
"14418",1940,0,2012-10-22
"14419",1940,432,2012-10-23
"14420",1940,48,2012-10-24
"14421",1940,0,2012-10-25
"14422",1940,0,2012-10-26
"14423",1940,0,2012-10-27
"14424",1940,10,2012-10-28
"14425",1940,0,2012-10-29
"14426",1940,25,2012-10-30
"14427",1940,0,2012-10-31
"14428",1940,30.2075471698113,2012-11-01
"14429",1940,0,2012-11-02
"14430",1940,90,2012-11-03
"14431",1940,30.2075471698113,2012-11-04
"14432",1940,0,2012-11-05
"14433",1940,104,2012-11-06
"14434",1940,0,2012-11-07
"14435",1940,0,2012-11-08
"14436",1940,30.2075471698113,2012-11-09
"14437",1940,30.2075471698113,2012-11-10
"14438",1940,0,2012-11-11
"14439",1940,33,2012-11-12
"14440",1940,0,2012-11-13
"14441",1940,30.2075471698113,2012-11-14
"14442",1940,0,2012-11-15
"14443",1940,0,2012-11-16
"14444",1940,55,2012-11-17
"14445",1940,176,2012-11-18
"14446",1940,0,2012-11-19
"14447",1940,0,2012-11-20
"14448",1940,0,2012-11-21
"14449",1940,136,2012-11-22
"14450",1940,50,2012-11-23
"14451",1940,0,2012-11-24
"14452",1940,0,2012-11-25
"14453",1940,0,2012-11-26
"14454",1940,16,2012-11-27
"14455",1940,0,2012-11-28
"14456",1940,123,2012-11-29
"14457",1940,30.2075471698113,2012-11-30
"14458",1945,25.5471698113208,2012-10-01
"14459",1945,0,2012-10-02
"14460",1945,0,2012-10-03
"14461",1945,0,2012-10-04
"14462",1945,0,2012-10-05
"14463",1945,0,2012-10-06
"14464",1945,0,2012-10-07
"14465",1945,25.5471698113208,2012-10-08
"14466",1945,0,2012-10-09
"14467",1945,174,2012-10-10
"14468",1945,0,2012-10-11
"14469",1945,54,2012-10-12
"14470",1945,29,2012-10-13
"14471",1945,0,2012-10-14
"14472",1945,0,2012-10-15
"14473",1945,39,2012-10-16
"14474",1945,0,2012-10-17
"14475",1945,0,2012-10-18
"14476",1945,1,2012-10-19
"14477",1945,508,2012-10-20
"14478",1945,0,2012-10-21
"14479",1945,0,2012-10-22
"14480",1945,146,2012-10-23
"14481",1945,0,2012-10-24
"14482",1945,54,2012-10-25
"14483",1945,0,2012-10-26
"14484",1945,0,2012-10-27
"14485",1945,17,2012-10-28
"14486",1945,0,2012-10-29
"14487",1945,31,2012-10-30
"14488",1945,0,2012-10-31
"14489",1945,25.5471698113208,2012-11-01
"14490",1945,40,2012-11-02
"14491",1945,90,2012-11-03
"14492",1945,25.5471698113208,2012-11-04
"14493",1945,0,2012-11-05
"14494",1945,39,2012-11-06
"14495",1945,0,2012-11-07
"14496",1945,0,2012-11-08
"14497",1945,25.5471698113208,2012-11-09
"14498",1945,25.5471698113208,2012-11-10
"14499",1945,0,2012-11-11
"14500",1945,32,2012-11-12
"14501",1945,0,2012-11-13
"14502",1945,25.5471698113208,2012-11-14
"14503",1945,0,2012-11-15
"14504",1945,0,2012-11-16
"14505",1945,0,2012-11-17
"14506",1945,27,2012-11-18
"14507",1945,0,2012-11-19
"14508",1945,0,2012-11-20
"14509",1945,0,2012-11-21
"14510",1945,33,2012-11-22
"14511",1945,0,2012-11-23
"14512",1945,0,2012-11-24
"14513",1945,0,2012-11-25
"14514",1945,0,2012-11-26
"14515",1945,0,2012-11-27
"14516",1945,0,2012-11-28
"14517",1945,40,2012-11-29
"14518",1945,25.5471698113208,2012-11-30
"14519",1950,45.6603773584906,2012-10-01
"14520",1950,0,2012-10-02
"14521",1950,0,2012-10-03
"14522",1950,0,2012-10-04
"14523",1950,0,2012-10-05
"14524",1950,0,2012-10-06
"14525",1950,0,2012-10-07
"14526",1950,45.6603773584906,2012-10-08
"14527",1950,0,2012-10-09
"14528",1950,205,2012-10-10
"14529",1950,0,2012-10-11
"14530",1950,36,2012-10-12
"14531",1950,0,2012-10-13
"14532",1950,0,2012-10-14
"14533",1950,0,2012-10-15
"14534",1950,0,2012-10-16
"14535",1950,47,2012-10-17
"14536",1950,62,2012-10-18
"14537",1950,200,2012-10-19
"14538",1950,439,2012-10-20
"14539",1950,0,2012-10-21
"14540",1950,0,2012-10-22
"14541",1950,483,2012-10-23
"14542",1950,38,2012-10-24
"14543",1950,443,2012-10-25
"14544",1950,0,2012-10-26
"14545",1950,0,2012-10-27
"14546",1950,21,2012-10-28
"14547",1950,0,2012-10-29
"14548",1950,0,2012-10-30
"14549",1950,0,2012-10-31
"14550",1950,45.6603773584906,2012-11-01
"14551",1950,15,2012-11-02
"14552",1950,0,2012-11-03
"14553",1950,45.6603773584906,2012-11-04
"14554",1950,0,2012-11-05
"14555",1950,0,2012-11-06
"14556",1950,0,2012-11-07
"14557",1950,0,2012-11-08
"14558",1950,45.6603773584906,2012-11-09
"14559",1950,45.6603773584906,2012-11-10
"14560",1950,179,2012-11-11
"14561",1950,70,2012-11-12
"14562",1950,46,2012-11-13
"14563",1950,45.6603773584906,2012-11-14
"14564",1950,0,2012-11-15
"14565",1950,0,2012-11-16
"14566",1950,55,2012-11-17
"14567",1950,8,2012-11-18
"14568",1950,0,2012-11-19
"14569",1950,0,2012-11-20
"14570",1950,0,2012-11-21
"14571",1950,0,2012-11-22
"14572",1950,49,2012-11-23
"14573",1950,0,2012-11-24
"14574",1950,0,2012-11-25
"14575",1950,0,2012-11-26
"14576",1950,0,2012-11-27
"14577",1950,0,2012-11-28
"14578",1950,24,2012-11-29
"14579",1950,45.6603773584906,2012-11-30
"14580",1955,33.5283018867925,2012-10-01
"14581",1955,0,2012-10-02
"14582",1955,0,2012-10-03
"14583",1955,0,2012-10-04
"14584",1955,0,2012-10-05
"14585",1955,0,2012-10-06
"14586",1955,0,2012-10-07
"14587",1955,33.5283018867925,2012-10-08
"14588",1955,0,2012-10-09
"14589",1955,12,2012-10-10
"14590",1955,0,2012-10-11
"14591",1955,0,2012-10-12
"14592",1955,0,2012-10-13
"14593",1955,0,2012-10-14
"14594",1955,0,2012-10-15
"14595",1955,0,2012-10-16
"14596",1955,0,2012-10-17
"14597",1955,17,2012-10-18
"14598",1955,86,2012-10-19
"14599",1955,529,2012-10-20
"14600",1955,6,2012-10-21
"14601",1955,19,2012-10-22
"14602",1955,201,2012-10-23
"14603",1955,0,2012-10-24
"14604",1955,399,2012-10-25
"14605",1955,0,2012-10-26
"14606",1955,48,2012-10-27
"14607",1955,31,2012-10-28
"14608",1955,0,2012-10-29
"14609",1955,0,2012-10-30
"14610",1955,0,2012-10-31
"14611",1955,33.5283018867925,2012-11-01
"14612",1955,15,2012-11-02
"14613",1955,0,2012-11-03
"14614",1955,33.5283018867925,2012-11-04
"14615",1955,0,2012-11-05
"14616",1955,0,2012-11-06
"14617",1955,27,2012-11-07
"14618",1955,0,2012-11-08
"14619",1955,33.5283018867925,2012-11-09
"14620",1955,33.5283018867925,2012-11-10
"14621",1955,51,2012-11-11
"14622",1955,0,2012-11-12
"14623",1955,0,2012-11-13
"14624",1955,33.5283018867925,2012-11-14
"14625",1955,0,2012-11-15
"14626",1955,0,2012-11-16
"14627",1955,85,2012-11-17
"14628",1955,0,2012-11-18
"14629",1955,114,2012-11-19
"14630",1955,85,2012-11-20
"14631",1955,0,2012-11-21
"14632",1955,28,2012-11-22
"14633",1955,24,2012-11-23
"14634",1955,0,2012-11-24
"14635",1955,0,2012-11-25
"14636",1955,0,2012-11-26
"14637",1955,0,2012-11-27
"14638",1955,0,2012-11-28
"14639",1955,0,2012-11-29
"14640",1955,33.5283018867925,2012-11-30
"14641",2000,19.622641509434,2012-10-01
"14642",2000,0,2012-10-02
"14643",2000,34,2012-10-03
"14644",2000,0,2012-10-04
"14645",2000,0,2012-10-05
"14646",2000,0,2012-10-06
"14647",2000,0,2012-10-07
"14648",2000,19.622641509434,2012-10-08
"14649",2000,0,2012-10-09
"14650",2000,0,2012-10-10
"14651",2000,0,2012-10-11
"14652",2000,0,2012-10-12
"14653",2000,0,2012-10-13
"14654",2000,0,2012-10-14
"14655",2000,0,2012-10-15
"14656",2000,0,2012-10-16
"14657",2000,0,2012-10-17
"14658",2000,0,2012-10-18
"14659",2000,51,2012-10-19
"14660",2000,489,2012-10-20
"14661",2000,12,2012-10-21
"14662",2000,23,2012-10-22
"14663",2000,0,2012-10-23
"14664",2000,40,2012-10-24
"14665",2000,22,2012-10-25
"14666",2000,36,2012-10-26
"14667",2000,0,2012-10-27
"14668",2000,25,2012-10-28
"14669",2000,0,2012-10-29
"14670",2000,0,2012-10-30
"14671",2000,0,2012-10-31
"14672",2000,19.622641509434,2012-11-01
"14673",2000,35,2012-11-02
"14674",2000,0,2012-11-03
"14675",2000,19.622641509434,2012-11-04
"14676",2000,0,2012-11-05
"14677",2000,0,2012-11-06
"14678",2000,66,2012-11-07
"14679",2000,0,2012-11-08
"14680",2000,19.622641509434,2012-11-09
"14681",2000,19.622641509434,2012-11-10
"14682",2000,29,2012-11-11
"14683",2000,0,2012-11-12
"14684",2000,0,2012-11-13
"14685",2000,19.622641509434,2012-11-14
"14686",2000,0,2012-11-15
"14687",2000,0,2012-11-16
"14688",2000,0,2012-11-17
"14689",2000,0,2012-11-18
"14690",2000,0,2012-11-19
"14691",2000,0,2012-11-20
"14692",2000,0,2012-11-21
"14693",2000,0,2012-11-22
"14694",2000,0,2012-11-23
"14695",2000,0,2012-11-24
"14696",2000,0,2012-11-25
"14697",2000,101,2012-11-26
"14698",2000,0,2012-11-27
"14699",2000,42,2012-11-28
"14700",2000,35,2012-11-29
"14701",2000,19.622641509434,2012-11-30
"14702",2005,19.0188679245283,2012-10-01
"14703",2005,0,2012-10-02
"14704",2005,0,2012-10-03
"14705",2005,0,2012-10-04
"14706",2005,0,2012-10-05
"14707",2005,0,2012-10-06
"14708",2005,0,2012-10-07
"14709",2005,19.0188679245283,2012-10-08
"14710",2005,0,2012-10-09
"14711",2005,0,2012-10-10
"14712",2005,0,2012-10-11
"14713",2005,0,2012-10-12
"14714",2005,0,2012-10-13
"14715",2005,0,2012-10-14
"14716",2005,0,2012-10-15
"14717",2005,0,2012-10-16
"14718",2005,0,2012-10-17
"14719",2005,0,2012-10-18
"14720",2005,58,2012-10-19
"14721",2005,528,2012-10-20
"14722",2005,219,2012-10-21
"14723",2005,0,2012-10-22
"14724",2005,0,2012-10-23
"14725",2005,15,2012-10-24
"14726",2005,0,2012-10-25
"14727",2005,0,2012-10-26
"14728",2005,0,2012-10-27
"14729",2005,38,2012-10-28
"14730",2005,0,2012-10-29
"14731",2005,0,2012-10-30
"14732",2005,0,2012-10-31
"14733",2005,19.0188679245283,2012-11-01
"14734",2005,0,2012-11-02
"14735",2005,0,2012-11-03
"14736",2005,19.0188679245283,2012-11-04
"14737",2005,0,2012-11-05
"14738",2005,0,2012-11-06
"14739",2005,33,2012-11-07
"14740",2005,30,2012-11-08
"14741",2005,19.0188679245283,2012-11-09
"14742",2005,19.0188679245283,2012-11-10
"14743",2005,23,2012-11-11
"14744",2005,0,2012-11-12
"14745",2005,0,2012-11-13
"14746",2005,19.0188679245283,2012-11-14
"14747",2005,0,2012-11-15
"14748",2005,0,2012-11-16
"14749",2005,0,2012-11-17
"14750",2005,64,2012-11-18
"14751",2005,0,2012-11-19
"14752",2005,0,2012-11-20
"14753",2005,0,2012-11-21
"14754",2005,0,2012-11-22
"14755",2005,0,2012-11-23
"14756",2005,0,2012-11-24
"14757",2005,0,2012-11-25
"14758",2005,0,2012-11-26
"14759",2005,0,2012-11-27
"14760",2005,0,2012-11-28
"14761",2005,0,2012-11-29
"14762",2005,19.0188679245283,2012-11-30
"14763",2010,19.3396226415094,2012-10-01
"14764",2010,0,2012-10-02
"14765",2010,0,2012-10-03
"14766",2010,0,2012-10-04
"14767",2010,0,2012-10-05
"14768",2010,33,2012-10-06
"14769",2010,42,2012-10-07
"14770",2010,19.3396226415094,2012-10-08
"14771",2010,0,2012-10-09
"14772",2010,11,2012-10-10
"14773",2010,0,2012-10-11
"14774",2010,0,2012-10-12
"14775",2010,0,2012-10-13
"14776",2010,0,2012-10-14
"14777",2010,0,2012-10-15
"14778",2010,0,2012-10-16
"14779",2010,0,2012-10-17
"14780",2010,0,2012-10-18
"14781",2010,0,2012-10-19
"14782",2010,473,2012-10-20
"14783",2010,94,2012-10-21
"14784",2010,0,2012-10-22
"14785",2010,46,2012-10-23
"14786",2010,0,2012-10-24
"14787",2010,0,2012-10-25
"14788",2010,7,2012-10-26
"14789",2010,0,2012-10-27
"14790",2010,22,2012-10-28
"14791",2010,0,2012-10-29
"14792",2010,0,2012-10-30
"14793",2010,0,2012-10-31
"14794",2010,19.3396226415094,2012-11-01
"14795",2010,0,2012-11-02
"14796",2010,0,2012-11-03
"14797",2010,19.3396226415094,2012-11-04
"14798",2010,0,2012-11-05
"14799",2010,0,2012-11-06
"14800",2010,0,2012-11-07
"14801",2010,96,2012-11-08
"14802",2010,19.3396226415094,2012-11-09
"14803",2010,19.3396226415094,2012-11-10
"14804",2010,64,2012-11-11
"14805",2010,0,2012-11-12
"14806",2010,0,2012-11-13
"14807",2010,19.3396226415094,2012-11-14
"14808",2010,0,2012-11-15
"14809",2010,0,2012-11-16
"14810",2010,42,2012-11-17
"14811",2010,64,2012-11-18
"14812",2010,0,2012-11-19
"14813",2010,0,2012-11-20
"14814",2010,13,2012-11-21
"14815",2010,8,2012-11-22
"14816",2010,0,2012-11-23
"14817",2010,0,2012-11-24
"14818",2010,0,2012-11-25
"14819",2010,0,2012-11-26
"14820",2010,10,2012-11-27
"14821",2010,0,2012-11-28
"14822",2010,0,2012-11-29
"14823",2010,19.3396226415094,2012-11-30
"14824",2015,33.3396226415094,2012-10-01
"14825",2015,0,2012-10-02
"14826",2015,0,2012-10-03
"14827",2015,0,2012-10-04
"14828",2015,0,2012-10-05
"14829",2015,118,2012-10-06
"14830",2015,175,2012-10-07
"14831",2015,33.3396226415094,2012-10-08
"14832",2015,81,2012-10-09
"14833",2015,17,2012-10-10
"14834",2015,0,2012-10-11
"14835",2015,0,2012-10-12
"14836",2015,36,2012-10-13
"14837",2015,0,2012-10-14
"14838",2015,65,2012-10-15
"14839",2015,0,2012-10-16
"14840",2015,0,2012-10-17
"14841",2015,0,2012-10-18
"14842",2015,0,2012-10-19
"14843",2015,516,2012-10-20
"14844",2015,457,2012-10-21
"14845",2015,0,2012-10-22
"14846",2015,7,2012-10-23
"14847",2015,37,2012-10-24
"14848",2015,41,2012-10-25
"14849",2015,65,2012-10-26
"14850",2015,0,2012-10-27
"14851",2015,30,2012-10-28
"14852",2015,0,2012-10-29
"14853",2015,0,2012-10-30
"14854",2015,0,2012-10-31
"14855",2015,33.3396226415094,2012-11-01
"14856",2015,0,2012-11-02
"14857",2015,0,2012-11-03
"14858",2015,33.3396226415094,2012-11-04
"14859",2015,0,2012-11-05
"14860",2015,0,2012-11-06
"14861",2015,36,2012-11-07
"14862",2015,0,2012-11-08
"14863",2015,33.3396226415094,2012-11-09
"14864",2015,33.3396226415094,2012-11-10
"14865",2015,0,2012-11-11
"14866",2015,0,2012-11-12
"14867",2015,0,2012-11-13
"14868",2015,33.3396226415094,2012-11-14
"14869",2015,0,2012-11-15
"14870",2015,0,2012-11-16
"14871",2015,0,2012-11-17
"14872",2015,0,2012-11-18
"14873",2015,0,2012-11-19
"14874",2015,0,2012-11-20
"14875",2015,20,2012-11-21
"14876",2015,36,2012-11-22
"14877",2015,0,2012-11-23
"14878",2015,0,2012-11-24
"14879",2015,0,2012-11-25
"14880",2015,0,2012-11-26
"14881",2015,30,2012-11-27
"14882",2015,0,2012-11-28
"14883",2015,0,2012-11-29
"14884",2015,33.3396226415094,2012-11-30
"14885",2020,26.811320754717,2012-10-01
"14886",2020,0,2012-10-02
"14887",2020,0,2012-10-03
"14888",2020,0,2012-10-04
"14889",2020,0,2012-10-05
"14890",2020,0,2012-10-06
"14891",2020,170,2012-10-07
"14892",2020,26.811320754717,2012-10-08
"14893",2020,48,2012-10-09
"14894",2020,0,2012-10-10
"14895",2020,0,2012-10-11
"14896",2020,0,2012-10-12
"14897",2020,22,2012-10-13
"14898",2020,0,2012-10-14
"14899",2020,0,2012-10-15
"14900",2020,0,2012-10-16
"14901",2020,0,2012-10-17
"14902",2020,0,2012-10-18
"14903",2020,24,2012-10-19
"14904",2020,480,2012-10-20
"14905",2020,501,2012-10-21
"14906",2020,0,2012-10-22
"14907",2020,0,2012-10-23
"14908",2020,0,2012-10-24
"14909",2020,0,2012-10-25
"14910",2020,0,2012-10-26
"14911",2020,0,2012-10-27
"14912",2020,17,2012-10-28
"14913",2020,0,2012-10-29
"14914",2020,0,2012-10-30
"14915",2020,0,2012-10-31
"14916",2020,26.811320754717,2012-11-01
"14917",2020,0,2012-11-02
"14918",2020,0,2012-11-03
"14919",2020,26.811320754717,2012-11-04
"14920",2020,0,2012-11-05
"14921",2020,0,2012-11-06
"14922",2020,0,2012-11-07
"14923",2020,0,2012-11-08
"14924",2020,26.811320754717,2012-11-09
"14925",2020,26.811320754717,2012-11-10
"14926",2020,0,2012-11-11
"14927",2020,0,2012-11-12
"14928",2020,0,2012-11-13
"14929",2020,26.811320754717,2012-11-14
"14930",2020,0,2012-11-15
"14931",2020,0,2012-11-16
"14932",2020,0,2012-11-17
"14933",2020,0,2012-11-18
"14934",2020,0,2012-11-19
"14935",2020,0,2012-11-20
"14936",2020,0,2012-11-21
"14937",2020,0,2012-11-22
"14938",2020,44,2012-11-23
"14939",2020,0,2012-11-24
"14940",2020,0,2012-11-25
"14941",2020,0,2012-11-26
"14942",2020,0,2012-11-27
"14943",2020,99,2012-11-28
"14944",2020,16,2012-11-29
"14945",2020,26.811320754717,2012-11-30
"14946",2025,21.1698113207547,2012-10-01
"14947",2025,0,2012-10-02
"14948",2025,36,2012-10-03
"14949",2025,0,2012-10-04
"14950",2025,0,2012-10-05
"14951",2025,6,2012-10-06
"14952",2025,0,2012-10-07
"14953",2025,21.1698113207547,2012-10-08
"14954",2025,0,2012-10-09
"14955",2025,0,2012-10-10
"14956",2025,0,2012-10-11
"14957",2025,0,2012-10-12
"14958",2025,0,2012-10-13
"14959",2025,0,2012-10-14
"14960",2025,0,2012-10-15
"14961",2025,0,2012-10-16
"14962",2025,0,2012-10-17
"14963",2025,0,2012-10-18
"14964",2025,0,2012-10-19
"14965",2025,532,2012-10-20
"14966",2025,454,2012-10-21
"14967",2025,0,2012-10-22
"14968",2025,0,2012-10-23
"14969",2025,0,2012-10-24
"14970",2025,0,2012-10-25
"14971",2025,0,2012-10-26
"14972",2025,0,2012-10-27
"14973",2025,0,2012-10-28
"14974",2025,0,2012-10-29
"14975",2025,0,2012-10-30
"14976",2025,0,2012-10-31
"14977",2025,21.1698113207547,2012-11-01
"14978",2025,0,2012-11-02
"14979",2025,0,2012-11-03
"14980",2025,21.1698113207547,2012-11-04
"14981",2025,0,2012-11-05
"14982",2025,0,2012-11-06
"14983",2025,0,2012-11-07
"14984",2025,0,2012-11-08
"14985",2025,21.1698113207547,2012-11-09
"14986",2025,21.1698113207547,2012-11-10
"14987",2025,0,2012-11-11
"14988",2025,0,2012-11-12
"14989",2025,0,2012-11-13
"14990",2025,21.1698113207547,2012-11-14
"14991",2025,0,2012-11-15
"14992",2025,0,2012-11-16
"14993",2025,0,2012-11-17
"14994",2025,0,2012-11-18
"14995",2025,35,2012-11-19
"14996",2025,0,2012-11-20
"14997",2025,0,2012-11-21
"14998",2025,0,2012-11-22
"14999",2025,19,2012-11-23
"15000",2025,0,2012-11-24
"15001",2025,0,2012-11-25
"15002",2025,0,2012-11-26
"15003",2025,0,2012-11-27
"15004",2025,25,2012-11-28
"15005",2025,15,2012-11-29
"15006",2025,21.1698113207547,2012-11-30
"15007",2030,27.3018867924528,2012-10-01
"15008",2030,0,2012-10-02
"15009",2030,73,2012-10-03
"15010",2030,0,2012-10-04
"15011",2030,0,2012-10-05
"15012",2030,0,2012-10-06
"15013",2030,290,2012-10-07
"15014",2030,27.3018867924528,2012-10-08
"15015",2030,0,2012-10-09
"15016",2030,37,2012-10-10
"15017",2030,0,2012-10-11
"15018",2030,0,2012-10-12
"15019",2030,9,2012-10-13
"15020",2030,0,2012-10-14
"15021",2030,0,2012-10-15
"15022",2030,0,2012-10-16
"15023",2030,0,2012-10-17
"15024",2030,0,2012-10-18
"15025",2030,33,2012-10-19
"15026",2030,529,2012-10-20
"15027",2030,184,2012-10-21
"15028",2030,0,2012-10-22
"15029",2030,0,2012-10-23
"15030",2030,0,2012-10-24
"15031",2030,68,2012-10-25
"15032",2030,0,2012-10-26
"15033",2030,0,2012-10-27
"15034",2030,75,2012-10-28
"15035",2030,0,2012-10-29
"15036",2030,0,2012-10-30
"15037",2030,0,2012-10-31
"15038",2030,27.3018867924528,2012-11-01
"15039",2030,0,2012-11-02
"15040",2030,0,2012-11-03
"15041",2030,27.3018867924528,2012-11-04
"15042",2030,0,2012-11-05
"15043",2030,0,2012-11-06
"15044",2030,0,2012-11-07
"15045",2030,0,2012-11-08
"15046",2030,27.3018867924528,2012-11-09
"15047",2030,27.3018867924528,2012-11-10
"15048",2030,0,2012-11-11
"15049",2030,0,2012-11-12
"15050",2030,0,2012-11-13
"15051",2030,27.3018867924528,2012-11-14
"15052",2030,0,2012-11-15
"15053",2030,0,2012-11-16
"15054",2030,26,2012-11-17
"15055",2030,58,2012-11-18
"15056",2030,61,2012-11-19
"15057",2030,0,2012-11-20
"15058",2030,0,2012-11-21
"15059",2030,0,2012-11-22
"15060",2030,0,2012-11-23
"15061",2030,0,2012-11-24
"15062",2030,0,2012-11-25
"15063",2030,0,2012-11-26
"15064",2030,0,2012-11-27
"15065",2030,4,2012-11-28
"15066",2030,0,2012-11-29
"15067",2030,27.3018867924528,2012-11-30
"15068",2035,21.3396226415094,2012-10-01
"15069",2035,0,2012-10-02
"15070",2035,9,2012-10-03
"15071",2035,0,2012-10-04
"15072",2035,71,2012-10-05
"15073",2035,262,2012-10-06
"15074",2035,0,2012-10-07
"15075",2035,21.3396226415094,2012-10-08
"15076",2035,0,2012-10-09
"15077",2035,0,2012-10-10
"15078",2035,0,2012-10-11
"15079",2035,0,2012-10-12
"15080",2035,0,2012-10-13
"15081",2035,0,2012-10-14
"15082",2035,0,2012-10-15
"15083",2035,0,2012-10-16
"15084",2035,0,2012-10-17
"15085",2035,0,2012-10-18
"15086",2035,0,2012-10-19
"15087",2035,529,2012-10-20
"15088",2035,20,2012-10-21
"15089",2035,0,2012-10-22
"15090",2035,17,2012-10-23
"15091",2035,0,2012-10-24
"15092",2035,0,2012-10-25
"15093",2035,0,2012-10-26
"15094",2035,0,2012-10-27
"15095",2035,44,2012-10-28
"15096",2035,0,2012-10-29
"15097",2035,51,2012-10-30
"15098",2035,0,2012-10-31
"15099",2035,21.3396226415094,2012-11-01
"15100",2035,0,2012-11-02
"15101",2035,0,2012-11-03
"15102",2035,21.3396226415094,2012-11-04
"15103",2035,0,2012-11-05
"15104",2035,0,2012-11-06
"15105",2035,0,2012-11-07
"15106",2035,0,2012-11-08
"15107",2035,21.3396226415094,2012-11-09
"15108",2035,21.3396226415094,2012-11-10
"15109",2035,0,2012-11-11
"15110",2035,0,2012-11-12
"15111",2035,0,2012-11-13
"15112",2035,21.3396226415094,2012-11-14
"15113",2035,0,2012-11-15
"15114",2035,0,2012-11-16
"15115",2035,0,2012-11-17
"15116",2035,82,2012-11-18
"15117",2035,0,2012-11-19
"15118",2035,0,2012-11-20
"15119",2035,0,2012-11-21
"15120",2035,0,2012-11-22
"15121",2035,0,2012-11-23
"15122",2035,0,2012-11-24
"15123",2035,0,2012-11-25
"15124",2035,0,2012-11-26
"15125",2035,30,2012-11-27
"15126",2035,0,2012-11-28
"15127",2035,16,2012-11-29
"15128",2035,21.3396226415094,2012-11-30
"15129",2040,19.5471698113208,2012-10-01
"15130",2040,0,2012-10-02
"15131",2040,0,2012-10-03
"15132",2040,17,2012-10-04
"15133",2040,0,2012-10-05
"15134",2040,33,2012-10-06
"15135",2040,0,2012-10-07
"15136",2040,19.5471698113208,2012-10-08
"15137",2040,0,2012-10-09
"15138",2040,0,2012-10-10
"15139",2040,0,2012-10-11
"15140",2040,0,2012-10-12
"15141",2040,0,2012-10-13
"15142",2040,0,2012-10-14
"15143",2040,0,2012-10-15
"15144",2040,0,2012-10-16
"15145",2040,0,2012-10-17
"15146",2040,0,2012-10-18
"15147",2040,0,2012-10-19
"15148",2040,517,2012-10-20
"15149",2040,35,2012-10-21
"15150",2040,0,2012-10-22
"15151",2040,61,2012-10-23
"15152",2040,0,2012-10-24
"15153",2040,0,2012-10-25
"15154",2040,0,2012-10-26
"15155",2040,0,2012-10-27
"15156",2040,138,2012-10-28
"15157",2040,59,2012-10-29
"15158",2040,0,2012-10-30
"15159",2040,0,2012-10-31
"15160",2040,19.5471698113208,2012-11-01
"15161",2040,0,2012-11-02
"15162",2040,0,2012-11-03
"15163",2040,19.5471698113208,2012-11-04
"15164",2040,0,2012-11-05
"15165",2040,0,2012-11-06
"15166",2040,0,2012-11-07
"15167",2040,0,2012-11-08
"15168",2040,19.5471698113208,2012-11-09
"15169",2040,19.5471698113208,2012-11-10
"15170",2040,0,2012-11-11
"15171",2040,0,2012-11-12
"15172",2040,0,2012-11-13
"15173",2040,19.5471698113208,2012-11-14
"15174",2040,0,2012-11-15
"15175",2040,0,2012-11-16
"15176",2040,0,2012-11-17
"15177",2040,27,2012-11-18
